0,generation : 408,10,11,11,11,11,11,9,11,11,11,9,11,10,10,12,9,10,11,11,9,9,9,11,10,11,10,11,11,11,11,10,10
49,generation : 221,13,12,14,16,11,16,16,17,15,14,18,20,12,15,12,13,12,12,14,15,12,18,16,11,16,11,16,15,15,14,17,12,17,13,14,12,15,14,13,11,13,11,16,17,13,14,13,17,14,14,12,13,12,15,18,15,20,14,14,18,13,14,17,12,15,13,14,9,13,14,18,15,17,22,18,15,15,16,13,18,14,13,13,17,15,16,12,14,13,16,18,10,16,14,18,14,13,15,12,15,15,18,15,12,12,16,17,14,17,17,13,13,12,15,16,13,13,17,12,12,13,18,14,17,13,17,15,17,17,17,16,12,15,19,17,12,14,17,15,9,17,15,15,12,13,17,18,12,12,14,18,18,15,18,16,17,13,19,18,12,14,14,15,14,17,11,12,15,15,13,15,20,15,14,17,16,13,14,15,20,12,17,19,17,13,15,15,12,12,10,17,12,20,14,15,18,17,15,13,12,16,13,13,17,14,12,12,17,12,12,17,15,16,17,12,10,12,14,14,13,19,18,15,10,17,14,14,15,12,16,15,11,15,20,15,12,13,13,14,12,10,13,16,12,14,16,15,16,16,16,20,15,16,13,11,12,11,16,16,12,17,11,12,14,15,11,17,12,10,17,18,15,15,14,12,11,17,10,18,15,13,17,14,13,15,15,17,13,14,17,16,12,12,16,13,15,13,13,14,14,17,15,17,12,12,17,11,18,17,13,14,18,16,15,14,19,13,16,11,14,10,11,14,15,15,13,21,18,20,11,13,14,12,12,15,15,13,13,14,14,18,14,14,13,11,14,14,16,15,18,17,11,15,14,17,15,12,17,17,15,12,15,14,12,13,16,17,11,18,16,13,13,12,10,14,14,12,12,14,14,11,18,12,18,14,13,15,15,17,15,16,12,18,16,12,20,14,17,21,15,12,18,17,17,14,12,16,12,12,11,15,14,11,17,15,17,16,18,17,18,14,12,13,19,18,15,13,15,17,11,12,13,14,17,17,16,17,15,16,16,13,14,18,15,11,11,14,14,12,17,12,15,17,11,16,22,13,11,12,17,19,17,14,16,10,18,12,11,15,13,15,18,17,17,13,18,13,19,12,17,14,15,14,13,14,18,11,14,22,16,18,15,16,13,16,16,18,11,13,15,13,18,17,11,14,17,13,14,17,15,15,14
57,generation : 275,4,5,0,0,2,1,1,-1,4,2,3,0,0,3,5,1,6,6,0,2,5,1,3,1,3,3,3,1,1,0,6,6,0,1,5,3,3,1,4,1,0,2,1,0,4,0,0,5,4,2,5,1,0,3,0,1,4,0,0,4,1,5,1,1,3,4,0,2,1,1,4,0,5,1,1,3,1,1,0,3,1,3,0,0,1,0,0,4,3,0,0,0,1,0,2,1,0,3,0,0,4,4,1,3,0,3,3,1,0,3,1,4,0,1,1,1,1,5,3,5,1,0,3,0,6,5,0,1,6,0,2,3,5,5,5,1,0,3,0,4,0,1,3,3,1,-1,2,3,3,5,1,5,4,4,2,0,0,3,5,0,0,0,3,0,0,1,1,4,4,1,-1,2,3,1,0,1,2,0,0,2,1,2,3,0,5,3,0,2,1,1,5,2,0,5,0,1,5,1,0,5,3,0,3,5,1,4,2,4,0,1,4,0,1,5,1,4,1,0,4,1,-1,2,1,0,0,0,2,1,0,1,2,1,0,0,0,0,0,0,4,0,-1,0,1,1,2,0,1,2,3,0,1,0,5,3,4,0,2,2,3,-1,0,0,6,1,0,0,0,0,6,1,2,3,0,1,3,1,1,0,1,1,3,3,0,1,0,2,2,0,3,1,0,0,1,1,0,2,1,3,1,0,1,1,2,2,2,5,4,3,0,1,5,1,1,5,4,1,0,0,1,1,3,1,0,4,0,0,3,0,0,2,1,1,5,4,0,5,2,1,0,0,0,1,2,3,0,0,0,0,2,1,7,1,1,3,1,1,2,-1,4,0,1,0,1,1,4,1,0,5,5,0,1,1,3,2,3,0,0,0,2,1,5,4,1,3,3,1,1,1,2,1,0,5,4,1,0,3,2,0,0,2,1,1,3,4,2,0,1,0,2,3,0,0,3,2,0,2,1,1,0,2,3,2,3,0,4,0,5,0,0,3,-1,2,0,0,1,1,1,1,4,0,0,0,2,0,0,5,0,0,3,2,1,2,0,2,5,3,4,4,3,0,1,5,4,0,0,0,0,1,5,1,0,0,0,5,0,4,5,2,1,0,4,6,5,0,5,3,2,3,2,5,1,0,0,0,0,1,1,1,3,1,0,0,1,1,3,4,1,2,3,4,2,1
15,generation : 100000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
30,generation : 9599,3,2,3,2,1,2,1,3,2,4,3,3,2,2,2,0,2,0,3,3,4,2,3,3,1,4,2,2,4,3,1,2,0,1,1,3,1,2,3,1,1,3,2,0,1,2,2,1,0,2,2,1,2,2,4,0,0,1,1,3,2,2,3,3,1,2,2,3,2,3,1,2,3,3,2,3,2,2,2,3,2,4,1,1,2,3,2,3,2,2,4,0,3,3,2,3,2,3,3,1,3,2,2,0,2,2,3,3,2,0,3,3,3,2,0,3,2,2,2,2,3,2,2,3,2,3,0,1
66,generation : 109,1,0,0,1,1,2,1,5,0,2,1,0,2,5,5,-1,1,3,6,3,2,0,0,0,0,4,1,5,2,0,1,4,0,3,1,0,4,2,1,1,6,6,2,0,1,2,6,4,0,5,1,0,1,4,0,1,1,1,-1,2,0,3,2,0,0,4,-1,0,1,1,2,2,0,1,-1,1,0,1,1,1,4,2,3,5,3,1,0,6,5,-1,-1,2,1,2,3,3,1,1,0,5,6,4,0,2,2,0,0,6,1,1,0,1,0,1,0,0,3,0,2,1,1,1,0,0,2,2,6,0,0,0,0,1,2,0,0,0,1,5,0,0,1,1,0,6,1,5,3,6,7,2,0,2,3,0,2,0,6,-1,4,0,1,0,-1,1,8,0,1,0,1,2,0,1,3,1,1,1,1,2,1,2,1,1,2,6,0,3,2,5,0,1,0,0,1,0,1,0,2,6,0,0,1,1,2,2,2,4,4,0,2,2,0,0,0,1,1,0,2,0,-1,2,4,1,0,0,2,1,0,2,0,0,0,2,1,1,1,0,2,1,1,0,3,0,1,0,5,2,4,3,0,0,2,0,0,3,0,1,3,0,2,3,1,0,1,1,0,0,3,6,1,-1,6,1,0,-1,0,1,8,-1,0,0,4,0,1,1,2,0,-1,4,0,1,0,3,1,0,2,0,2,1,3,1,3,0,0,2,1,0,1,1,1,2,1,2,1,1,0,2,0,6,0,3,1,1,0,2,2,0,6,4,1,2,4,1,2,0,2,0,4,1,2,1,1,1,2,5,0,3,5,0,0,3,0,2,0,3,3,0,0,2,3,1,1,1,0,1,0,2,1,1,3,6,1,0,1,1,3,0,1,5,1,-1,0,2,2,3,2,2,3,0,0,3,0,1,0,3,0,1,0,-1,2,1,5,0,1,1,0,3,2,0,0,0,0,0,1,3,4,2,3,0,1,1,1,2,1,0,1,0,0,1,0,1,3,2,1,1,3,3,0,4,0,5,0,1,1,2,3,0,0,1,6,1,6,2,2,1,0,2,6,2,1,5,2,2,1,2,1,4,0,3,2,1,2,4,0,0,3,1,3,0,4,1,3,4,0,0,2,0,0,3,3,2,3,1,4,0,1,5,0,1,0,2,0,2,3,4,2,0,2,6,0,2,1,0
44,generation : 165,10,12,10,13,13,9,13,13,7,10,8,7,10,10,13,9,10,9,10,10,10,14,6,10,13,11,9,14,7,11,8,14,12,9,12,9,11,13,8,10,10,9,6,7,10,11,10,7,8,13,11,11,6,6,9,10,12,10,8,10,10,13,10,13,12,7,13,13,10,10,10,10,10,12,10,13,13,13,7,9,9,10,9,10,10,14,8,10,11,10,9,6,10,12,8,11,11,10,13,13,10,7,10,9,13,9,10,7,10,10,10,8,10,10,9,7,13,10,10,11,10,13,11,12,8,6,10,6
38,generation : 208,14,16,21,14,16,13,16,15,14,15,14,16,14,15,21,16,15,20,16,14,15,14,16,17,17,16,14,14,20,14,15,15,14,19,17,17,16,14,20,14,17,15,21,14,17,15,14,13,20,16,16,13,14,16,14,13,16,13,14,14,14,15,20,15,15,14,16,21,14,20,20,17,17,14,20,14,19,16,21,17,17,12,15,21,15,16,15,21,14,16,16,17,15,12,14,15,17,16,14,20,20,13,15,16,14,14,21,14,14,17,15,16,16,14,15,15,14,21,15,15,16,14,15,16,14,14,20,14
41,generation : 248,15,17,13,16,15,16,15,15,13,15,15,13,16,16,13,13,16,14,16,13,13,17,14,13,18,15,15,16,14,14,16,14,15,15,13,15,17,17,15,15,15,15,12,15,17,12,17,15,13,14,14,14,15,16,16,15,13,15,15,17,16,15,14,13,15,15,15,17,15,15,13,14,17,16,15,16,14,14,16,14,12,15,13,15,15,14,15,16,16,15,17,14,17,14,17,16,15,13,15,17,15,13,15,14,13,15,15,16,13,17,15,13,14,15,15,15,16,16,15,16,13,14,16,15,15,17,14,15
58,generation : 230,15,17,13,15,15,14,12,13,12,16,12,16,12,16,15,12,17,13,8,13,16,17,12,14,11,13,15,12,17,15,8,13,12,16,13,15,9,13,12,14,13,12,16,15,16,13,12,16,18,12,13,15,15,12,15,13,18,12,17,18,14,18,15,14,16,12,18,14,15,16,13,15,12,18,15,16,15,13,15,17,14,14,16,12,17,14,13,16,18,13,16,16,11,9,16,16,15,17,13,15,9,12,14,15,17,14,17,15,14,15,17,14,17,17,15,17,15,13,13,14,11,14,16,16,15,18,16,14,12,16,14,16,17,12,15,13,15,14,17,11,14,13,12,16,13,15,13,17,14,15,15,13,8,14,12,16,14,15,18,17,15,15,17,13,15,13,15,14,13,12,11,15,17,12,13,13,16,16,17,15,14,13,16,10,13,18,16,14,14,13,14,16,16,12,13,13,13,12,18,16,14,17,15,12,15,12,13,15,12,15,13,14,16,14,13,12,13,13,9,8,15,12,16,13,17,14,13,13,12,10,17,14,16,13,15,14,15,17,14,15,14,14,19,14,13,14,14,18,17,12,14,17,14,16,14,14,14,15,12,16,15,17,15,15,18,12,13,13,17,13,14,13,15,12,14,16,16,14,10,13,13,15,15,13,13,16,16,16,15,18,14,16,13,13,13,15,14,17,15,16,15,12,18,15,12,15,13,9,17,9,12,13,13,15,18,17,12,15,13,19,12,13,12,14,14,13,15,16,17,13,15,16,14,13,14,12,15,14,13,17,14,15,12,17,15,17,12,12,14,16,16,16,15,14,17,14,13,12,15,14,12,14,12,12,14,14,15,18,12,14,10,14,16,16,14,13,15,16,14,14,13,14,16,14,11,12,12,14,12,14,11,17,15,12,13,13,14,9,16,15,12,12,11,13,15,17,16,15,15,13,11,14,14,14,12,16,13,8,13,13,16,8,14,16,13,13,14,15,12,17,14,15,9,15,14,12,14,11,16,13,17,13,14,12,12,12,18,18,13,10,13,15,16,15,12,16,9,12,10,13,18,17,16,14,15,16,13,17,13,12,13,13,17,10,12,15,15,8,7,13,13,15,12,15,10,16,9,15,13,14,8,15,17,17,19,12,15,16,16,17,17,18,14,14,13,12,18,13,14,13,12,12
53,generation : 218,12,14,12,15,14,12,11,17,16,18,14,16,14,14,14,18,17,13,14,13,18,14,12,13,12,13,9,17,14,15,15,14,14,15,14,14,17,17,14,13,14,16,17,14,16,14,15,14,13,14,17,16,18,14,16,15,17,18,16,16,15,19,13,15,16,13,18,12,12,12,17,13,13,13,16,14,16,14,17,13,16,14,17,14,14,10,12,12,16,15,15,12,13,9,16,18,12,12,15,13,14,16,15,13,17,17,13,12,13,13,14,15,15,14,15,17,18,12,14,14,15,15,13,13,12,15,14,15,17,15,13,17,15,13,15,18,15,17,12,14,11,18,18,12,14,15,13,12,12,16,15,12,15,13,15,11,14,14,18,13,14,15,15,12,14,15,13,12,13,15,15,13,15,12,12,14,13,15,15,14,13,14,14,11,15,18,15,16,16,12,13,15,15,11,16,15,16,8,13,15,14,16,14,12,12,16,14,15,14,17,14,15,13,16,14,12,15,15,17,14,18,15,16,16,16,14,15,16,12,15,14,13,16,15,14,15,16,15,14,15,15,16,14,15,12,11,15,14,16,14,15,14,17,16,13,13,13,14,15,11,12,16,13,11,17,13,13,13,15,14,12,15,14,19,15,13,13,15,14,14,15,15,16,12,14,15,15,11,8,12,14,15,15,14,16,14,13,15,18,13,15,12,16,17,13,12,13,12,16,12,17,14,11,13,17,15,18,15,14,14,14,15,17,14,13,13,14,15,12,14,12,14,16,13,15,13,14,14,12,14,14,15,14,15,12,15,12,14,12,12,13,14,13,16,15,12,15,15,15,14,14,12,17,14,16,12,17,15,13,16,12,12,15,17,15,17,15,15,16,14,13,15,11,16,16,13,11,15,13,11,12,16,15,16,14,12,16,16,16,15,14,14,14,13,16,13,15,15,13,15,16,14,14,12,16,15,14,13,14,11,18,13,13,12,18,17,14,16,14,15,13,12,15,13,12,12,16,15,13,13,16,14,16,14,13,17,13,13,11,12,13,12,12,14,16,15,12,14,15,14,11,18,12,11,13,14,12,13,13,14,16,14,13,19,14,15,15,13,12,19,13,12,14,14,14,12,16,16,15,15,14,14,17,16,14,12,17,11,13,16,15,10,15,16,13,17,12,12,15,15,14,15
55,generation : 280,28,28,28,32,29,31,29,29,28,28,25,32,27,29,32,29,28,29,29,29,32,27,30,33,28,32,29,28,25,33,28,32,34,29,31,29,28,31,28,29,27,32,29,31,28,32,27,33,28,28,29,25,29,29,29,29,29,31,32,31,25,27,27,27,30,29,31,28,34,29,28,27,30,28,32,30,29,29,28,27,33,30,32,33,29,25,32,29,32,29,33,33,27,29,31,31,29,29,33,25,31,30,33,32,32,30,33,31,25,27,30,28,26,32,31,32,31,32,29,32,28,27,30,27,33,29,32,33,28,31,32,28,33,29,29,28,31,28,33,28,28,29,28,27,25,26,30,32,32,27,29,28,28,31,28,28,34,32,30,30,32,27,32,29,28,28,29,30,29,28,28,28,27,28,31,32,28,25,28,33,28,25,33,28,29,30,31,34,32,31,33,27,28,28,33,28,26,33,31,30,31,29,32,32,33,25,28,32,28,29,29,24,34,26,28,26,25,32,27,32,29,29,31,27,32,28,33,31,33,33,33,29,30,29,34,33,29,28,27,27,26,29,28,30,32,33,28,30,28,30,32,28,33,31,25,29,29,28,29,28,33,30,31,33,25,29,32,29,32,30,29,30,31,31,31,29,32,27,27,32,28,30,28,31,33,30,26,30,28,28,30,33,28,29,28,27,30,28,34,29,33,29,25,31,29,33,32,30,33,29,29,34,28,28,30,31,32,29,33,29,31,26,32,28,28,25,28,33,30,33,28,30,31,28,32,28,31,27,28,34,31,28,31,29,27,30,32,31,29,31,27,29,29,31,29,29,30,30,29,29,29,29,28,28,31,28,30,30,29,33,31,27,32,29,28,31,28,31,29,27,28,31,28,31,31,28,29,28,29,32,29,31,28,28,28,28,30,26,34,32,29,31,29,24,31,32,29,28,30,28,28,27,25,31,28,28,28,30,24,29,28,31,31,29,27,25,28,30,28,29,31,29,32,30,30,29,32,28,31,31,32,31,29,28,33,33,32,32,28,28,29,29,34,29,32,32,29,26,32,28,29,31,31,29,26,29,28,28,29,29,29,29,26,31,31,28,28,28,30,31,29,26,27,32,31,29,30,32,34,29,29,26,28,25,27,28,24,26,28,30,28,34,28,28,28,28,29,29,30,28,34,29
50,generation : 253,31,22,25,21,25,25,22,25,24,28,28,19,21,28,25,32,26,25,27,20,25,25,25,32,25,27,22,27,21,24,28,27,25,25,24,31,27,29,22,27,24,30,20,24,24,33,26,27,24,25,28,26,28,27,25,25,25,25,33,25,26,25,29,30,30,29,19,25,29,30,28,25,29,22,30,27,23,24,27,26,32,25,30,27,31,24,19,20,25,24,30,26,25,22,26,26,25,25,24,19,22,28,28,22,32,23,27,27,24,24,24,31,26,22,31,28,21,31,30,25,28,25,21,26,20,27,27,28,20,27,25,33,22,24,20,27,23,26,27,22,26,27,20,31,24,27,26,27,28,25,23,34,27,26,22,22,24,32,30,20,24,24,24,24,22,24,20,25,20,29,26,26,24,24,25,25,27,32,27,29,26,26,25,30,31,25,26,29,20,32,27,23,22,25,31,26,25,32,27,29,28,26,20,27,19,30,27,24,28,24,22,29,25,27,30,24,24,29,24,26,30,30,23,27,27,23,22,32,24,25,25,31,25,22,27,27,28,28,27,25,30,26,29,25,24,25,26,30,20,27,25,25,29,27,24,23,27,22,23,25,28,28,29,32,31,27,27,22,22,24,27,27,24,27,31,31,26,31,25,25,25,25,24,31,28,25,25,25,27,23,29,29,23,31,20,26,32,25,22,27,24,25,25,31,23,23,26,20,27,25,26,26,27,25,22,28,29,23,25,26,22,26,21,24,24,24,21,31,25,26,27,29,25,31,24,23,22,33,28,24,29,24,22,20,27,28,26,23,26,21,26,20,29,25,24,22,29,22,25,27,26,19,20,25,24,22,26,22,25,23,20,29,26,28,24,20,24,24,25,21,30,29,25,25,24,32,30,23,22,24,23,26,25,25,29,27,27,28,22,28,31,22,27,22,22,25,23,28,25,20,29,26,28,29,20,20,24,25,27,24,25,21,21,24,20,25,27,22,27,28,26,21,25,27,20,21,28,28,28,27,27,25,29,27,30,30,24,28,24,29,28,25,25,26,30,24,25,29,27,22,26,29,25,26,24,23,22,28,24,25,29,25,27,27,20,25,25,25,28,26,20,29,27,31,30,26,22,28,31,25,27,24,25,28,24,23,27,24,27,22,22,31,28,22,30,25,25,25,20,26,26,29
63,generation : 260,21,23,13,17,14,18,19,16,22,24,20,22,24,23,21,13,23,23,22,20,16,15,22,20,24,23,18,24,21,20,19,25,20,13,16,13,16,23,22,16,24,23,23,25,25,19,16,15,24,25,17,19,25,20,25,16,23,17,23,23,15,20,14,23,17,14,16,14,23,15,22,17,16,19,12,22,20,22,26,25,18,20,21,25,17,15,22,24,14,11,17,14,16,21,16,26,16,25,12,18,14,13,13,23,23,17,20,15,20,15,25,15,24,17,15,22,25,15,16,15,19,15,22,22,20,22,20,20,25,24,24,17,22,24,17,17,14,21,22,25,17,15,23,24,13,13,18,22,21,20,25,23,16,22,16,18,22,20,25,17,19,21,17,18,16,17,15,20,19,15,21,20,21,24,15,23,22,21,15,16,18,17,22,12,11,21,17,23,24,22,16,16,16,14,15,16,15,23,22,20,14,17,25,16,16,20,18,24,24,18,10,13,16,21,17,19,23,23,22,22,22,15,14,20,18,17,13,17,24,23,15,16,14,23,17,17,14,18,23,11,25,16,24,15,16,20,16,22,16,16,22,21,19,16,20,24,14,17,15,16,22,20,19,23,25,23,23,24,21,16,18,22,23,19,25,26,15,18,22,15,20,23,20,14,15,17,17,16,19,22,16,17,16,16,23,13,23,19,15,16,13,18,14,25,17,14,23,25,16,20,25,22,23,22,21,21,20,20,16,22,16,21,16,14,22,19,14,15,20,20,15,16,17,18,20,25,23,22,16,19,22,15,20,25,24,17,20,16,19,12,22,24,21,21,23,20,20,18,12,25,17,21,19,17,23,21,20,21,15,21,20,14,20,25,22,21,20,22,15,19,12,21,24,15,16,12,15,15,23,20,16,15,19,16,24,17,11,20,17,19,15,16,13,17,20,20,25,13,22,23,15,22,18,13,21,16,14,18,19,26,14,18,21,15,20,20,16,17,17,25,22,25,19,22,16,22,18,13,20,15,13,17,16,14,14,17,17,21,20,25,17,21,16,16,25,23,15,14,24,18,17,22,23,14,16,13,19,20,19,17,24,17,14,20,14,20,24,17,15,20,22,18,16,17,13,22,11,13,25,21,21,23,17,21,18,14,25,18,16,24,23,20,17,24,22,16,14,15,24,20,17,22
47,generation : 376,31,31,35,30,31,33,32,34,33,30,32,32,27,33,30,31,32,26,29,26,34,24,32,33,26,30,30,31,31,30,30,29,29,31,26,33,31,31,34,29,29,23,32,31,32,30,31,29,27,28,33,31,30,31,29,33,30,33,32,34,31,25,31,25,28,29,34,31,27,32,32,32,32,29,32,29,26,26,30,34,28,30,33,26,31,29,34,34,31,28,31,32,31,31,32,29,30,31,29,31,31,33,35,30,29,29,31,33,26,26,28,30,33,26,27,28,26,32,31,31,33,28,32,32,33,28,28,28,29,32,33,31,28,31,31,25,26,27,32,30,26,33,29,27,33,31,34,29,30,32,31,35,34,30,31,27,33,33,27,31,31,29,31,28,30,32,26,32,32,31,34,27,31,32,29,31,28,33,31,33,29,27,28,30,35,30,30,33,26,29,31,32,34,32,24,32,31,23,31,31,32,33,31,30,26,33,33,33,30,28,32,31,30,29,29,28,33,30,25,26,33,28,29,28,26,34,32,31,28,32,34,33,33,30,26,33,32,26,32,27,29,32,32,31,33,32,32,32,27,31,32,29,31,29,34,32,33,33,33,31,31,31,32,25,29,26,32,26,28,29,32,26,30,28,32,31,32,32,27,30,32,32,32,35,32,26,31,35,24,31,28,31,31,30,26,31,32,31,28,26,31,29,27,32,29,35,31,30,32,29,28,27,29,32,31,30,33,34,26,31,28,28,31,35,32,32,26,27,27,29,27,33,34,32,32,30,35,33,30,31,32,30,28,32,33,29,28,30,32,31,33,31,29,31,28,32,31,31,32,32,28,31,31,29,26,30,33,33,30,33,29,34,32,30,30,34,31,34,31,32,32,29,32,30,32,32,31,31,32,25,31,29,33,28,29,31,29,32,31,33,26,32,29,29,35,27,31,26,32,34,31,28,32,26,28,26,32,29,35,32,30,24,30,29,32,28,26,27,30,31,33,29,27,31,28,32,29,33,28,33,31,33,32,32,33,31,33,28,32,33,31,30,31,30,31,32,33,28,31,28,31,33,28,31,26,25,31,33,26,31,32,31,31,32,35,27,28,28,28,31,30,32,29,29,32,30,28,27,32,32,28,30,29,28,30,31,30,34,32,31,28,30,27,26,34,33,31,31,27,28,29,33
24,generation : 100000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-1,1,0,0,0,-1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,generation : 528,2,1,2,0,0,2,3,-1,1,1,3,3,4,5,0,2,0,1,2,2,0,1,3,0,2,3,0,1,0,1,0,1,3,0,0,1,3,2,0,3,0,1,0,1,1,0,2,0,4,0,0,3,3,0,2,1,3,0,0,1,3,3,0,0,3,0,1,1,0,2,2,3,2,1,0,0,0,1,3,0,1,0,3,1,0,1,0,2,0,4,3,2,4,1,0,2,0,2,1,3,5,0,0,2,1,2,1,2,0,0,3,0,0,3,3,0,0,3,0,0,0,0,0,1,0,3,1,1,3,2,2,1,0,0,5,0,4,1,0,0,3,1,2,3,0,1,2,0,0,1,0,2,2,0,0,0,0,0,1,4,3,4,2,0,0,2,1,0,3,1,2,5,0,0,3,0,2,3,2,3,2,-1,1,0,1,2,2,2,4,0,0,1,4,2,0,2,1,2,2,4,1,1,-1,1,0,4,1,0,0,2,4,2,3,0,0,3,0,0,2,1,1,1,0,1,2,1,2,3,0,2,1,-1,0,2,1,4,0,2,0,5,0,1,3,1,1,0,3,2,1,2,4,0,2,2,-1,1,3,1,3,1,0,2,1,1,2,2,0,0,1,0,0,3,1,1,4,0,1,0,0,3,0,0,2,1,2,0,2,0,2,0,2,3,0,0,0,2,0,0,2,2,2,1,2,1,3,0,4,3,3,-1,0,1,1,2,1,0,0,3,1,-1,0,2,1,1,5,2,1,0,1,2,0,2,1,0,1,0,2,2,0,1,0,2,0,2,1,0,2,2,3,2,2,0,2,3,0,2,4,2,0,1,1,3,2,1,3,3,2,3,0,2,0,1,1,0,3,-1,3,0,0,3,-1,2,1,0,1,0,0,3,1,2,1,3,0,0,2,2,2,1,2,2,2,3,2,0,0,2,1,0,1,0,1,0,1,5,0,3,2,2,3,0,2,2,0,1,0,2,2,2,4,4,1,1,4,1,2,2,3,2,2,4,-1,4,0,0,-1,0,1,1,0,1,2,0,0,3,2,0,0,0,2,1,2,3,0,4,4,0,0,0,1,1,0,1,3,4,3,2,0,2,2,0,4,-1,1,2,3,0,2,2,0,0,4,0,0,0,3,0,0,1,4,2,3,2,0,0,1,2,0,0,3,3,1,3
75,generation : 128,0,2,2,1,4,0,5,3,3,5,5,6,3,1,0,5,5,2,0,0,2,1,2,2,0,1,2,0,0,2,2,0,0,3,0,0,5,0,2,0,1,0,0,0,4,1,4,0,3,3,3,4,3,0,1,0,2,0,3,1,0,1,1,0,2,-1,0,2,2,2,5,3,2,3,-1,4,2,2,0,1,5,5,1,2,3,0,2,0,5,0,3,0,3,0,4,3,5,0,0,4,2,2,1,2,4,0,1,3,4,1,5,2,1,1,2,0,0,0,2,0,3,4,0,2,0,5,0,5,0,3,0,4,3,1,1,2,1,3,0,1,4,1,3,2,5,0,0,5,2,3,2,3,1,1,1,0,4,0,0,1,0,3,2,0,3,0,2,0,2,1,5,3,0,3,2,2,2,3,3,5,1,3,0,3,2,-1,5,5,2,2,0,3,3,2,0,0,0,0,2,0,5,3,1,4,3,2,4,0,1,0,1,1,5,4,0,2,0,4,0,3,4,1,0,5,0,0,0,4,0,0,0,1,2,3,5,1,3,1,5,2,3,0,2,1,2,2,3,3,1,3,0,3,0,2,-1,0,2,5,3,3,3,1,2,2,0,6,4,5,0,4,3,1,4,1,2,3,4,4,5,0,1,0,-1,3,3,1,0,1,2,1,0,0,4,0,4,4,3,5,2,3,4,0,3,1,5,1,0,0,1,3,0,3,4,0,3,0,2,2,3,1,1,2,5,1,3,4,0,3,2,5,-1,0,5,0,1,1,3,3,1,0,0,3,2,0,3,4,1,4,1,1,1,1,1,0,0,1,4,5,2,3,0,0,3,0,2,3,5,0,0,0,4,2,0,0,2,-1,2,5,0,0,4,1,3,5,1,3,0,0,3,0,5,2,3,3,5,1,3,1,4,3,-1,5,0,4,4,1,2,0,2,2,3,2,0,3,1,3,2,0,0,0,3,0,3,1,0,0,0,1,2,1,0,2,3,0,0,3,3,2,0,2,2,2,4,0,3,4,0,2,3,0,0,0,3,1,4,5,2,1,6,0,3,2,1,0,3,2,1,1,0,2,1,3,0,1,1,5,1,5,0,2,1,3,2,0,2,0,5,3,3,0,1,3,0,0,2,3,1,2,2,2,1,4,4,4,2,2,2,3,0,0,0,3
